fecha_oferta,producto_canonico,proveedor_candidato,day042_source_kind,transport_source_kind,transport_bucket_origin,transport_source_date,transport_days_gap,transport_imputed_flag,transport_lookahead_flag,no_raw_subreason,v2_row_count
2022-05-10,PRODUCT_003,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-10,0.0,0,0,,11
2022-05-10,PRODUCT_003,SUPPLIER_049,missing,missing,no_raw_source,2022-05-10,,0,0,same_date_product_other_provider_only,11
2022-05-10,PRODUCT_003,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-10,0.0,0,0,,11
2022-05-10,PRODUCT_003,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-10,0.0,0,0,,11
2022-05-10,PRODUCT_003,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-10,0.0,0,0,,11
2022-05-11,PRODUCT_001,SUPPLIER_001,missing,missing,no_raw_source,2022-05-11,,0,0,same_date_product_other_provider_only,1
2022-05-11,PRODUCT_001,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,1
2022-05-11,PRODUCT_001,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,1
2022-05-11,PRODUCT_001,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,1
2022-05-11,PRODUCT_001,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,1
2022-05-11,PRODUCT_001,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,1
2022-05-11,PRODUCT_001,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,1
2022-05-11,PRODUCT_001,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,1
2022-05-11,PRODUCT_001,SUPPLIER_049,missing,missing,no_raw_source,2022-05-11,,0,0,same_date_product_other_provider_only,1
2022-05-11,PRODUCT_001,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,1
2022-05-11,PRODUCT_001,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,1
2022-05-11,PRODUCT_001,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,1
2022-05-11,PRODUCT_002,SUPPLIER_001,missing,missing,no_raw_source,2022-05-11,,0,0,same_date_product_other_provider_only,7
2022-05-11,PRODUCT_002,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,7
2022-05-11,PRODUCT_002,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,7
2022-05-11,PRODUCT_002,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,7
2022-05-11,PRODUCT_002,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,7
2022-05-11,PRODUCT_002,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,7
2022-05-11,PRODUCT_002,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,7
2022-05-11,PRODUCT_002,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,7
2022-05-11,PRODUCT_002,SUPPLIER_049,missing,missing,no_raw_source,2022-05-11,,0,0,same_date_product_other_provider_only,7
2022-05-11,PRODUCT_002,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,7
2022-05-11,PRODUCT_002,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,7
2022-05-11,PRODUCT_002,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,7
2022-05-11,PRODUCT_003,SUPPLIER_001,missing,missing,no_raw_source,2022-05-11,,0,0,same_date_product_other_provider_only,10
2022-05-11,PRODUCT_003,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,10
2022-05-11,PRODUCT_003,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,10
2022-05-11,PRODUCT_003,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,10
2022-05-11,PRODUCT_003,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,10
2022-05-11,PRODUCT_003,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,10
2022-05-11,PRODUCT_003,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,10
2022-05-11,PRODUCT_003,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,10
2022-05-11,PRODUCT_003,SUPPLIER_049,missing,missing,no_raw_source,2022-05-11,,0,0,same_date_product_other_provider_only,10
2022-05-11,PRODUCT_003,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,10
2022-05-11,PRODUCT_003,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,10
2022-05-11,PRODUCT_003,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-11,0.0,0,0,,10
2022-05-14,PRODUCT_001,SUPPLIER_001,missing,missing,no_raw_source,2022-05-14,,0,0,same_date_product_other_provider_only,2
2022-05-14,PRODUCT_001,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,2
2022-05-14,PRODUCT_001,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,2
2022-05-14,PRODUCT_001,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,2
2022-05-14,PRODUCT_001,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,2
2022-05-14,PRODUCT_001,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,2
2022-05-14,PRODUCT_001,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,2
2022-05-14,PRODUCT_001,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,2
2022-05-14,PRODUCT_001,SUPPLIER_049,missing,missing,no_raw_source,2022-05-14,,0,0,same_date_product_other_provider_only,2
2022-05-14,PRODUCT_001,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,2
2022-05-14,PRODUCT_001,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,2
2022-05-14,PRODUCT_001,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,2
2022-05-14,PRODUCT_002,SUPPLIER_001,missing,missing,no_raw_source,2022-05-14,,0,0,same_date_product_other_provider_only,9
2022-05-14,PRODUCT_002,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,9
2022-05-14,PRODUCT_002,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,9
2022-05-14,PRODUCT_002,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,9
2022-05-14,PRODUCT_002,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,9
2022-05-14,PRODUCT_002,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,9
2022-05-14,PRODUCT_002,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,9
2022-05-14,PRODUCT_002,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,9
2022-05-14,PRODUCT_002,SUPPLIER_049,missing,missing,no_raw_source,2022-05-14,,0,0,same_date_product_other_provider_only,9
2022-05-14,PRODUCT_002,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,9
2022-05-14,PRODUCT_002,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,9
2022-05-14,PRODUCT_002,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,9
2022-05-14,PRODUCT_003,SUPPLIER_001,missing,missing,no_raw_source,2022-05-14,,0,0,same_date_product_other_provider_only,14
2022-05-14,PRODUCT_003,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,14
2022-05-14,PRODUCT_003,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,14
2022-05-14,PRODUCT_003,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,14
2022-05-14,PRODUCT_003,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,14
2022-05-14,PRODUCT_003,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,14
2022-05-14,PRODUCT_003,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,14
2022-05-14,PRODUCT_003,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,14
2022-05-14,PRODUCT_003,SUPPLIER_049,missing,missing,no_raw_source,2022-05-14,,0,0,same_date_product_other_provider_only,14
2022-05-14,PRODUCT_003,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,14
2022-05-14,PRODUCT_003,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,14
2022-05-14,PRODUCT_003,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-14,0.0,0,0,,14
2022-05-15,PRODUCT_001,SUPPLIER_001,missing,missing,no_raw_source,2022-05-15,,0,0,same_date_product_other_provider_only,2
2022-05-15,PRODUCT_001,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,2
2022-05-15,PRODUCT_001,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,2
2022-05-15,PRODUCT_001,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,2
2022-05-15,PRODUCT_001,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,2
2022-05-15,PRODUCT_001,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,2
2022-05-15,PRODUCT_001,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,2
2022-05-15,PRODUCT_001,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,2
2022-05-15,PRODUCT_001,SUPPLIER_049,missing,missing,no_raw_source,2022-05-15,,0,0,same_date_product_other_provider_only,2
2022-05-15,PRODUCT_001,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,2
2022-05-15,PRODUCT_001,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,2
2022-05-15,PRODUCT_001,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,2
2022-05-15,PRODUCT_002,SUPPLIER_001,missing,missing,no_raw_source,2022-05-15,,0,0,same_date_product_other_provider_only,4
2022-05-15,PRODUCT_002,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,4
2022-05-15,PRODUCT_002,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,4
2022-05-15,PRODUCT_002,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,4
2022-05-15,PRODUCT_002,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,4
2022-05-15,PRODUCT_002,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,4
2022-05-15,PRODUCT_002,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,4
2022-05-15,PRODUCT_002,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,4
2022-05-15,PRODUCT_002,SUPPLIER_049,missing,missing,no_raw_source,2022-05-15,,0,0,same_date_product_other_provider_only,4
2022-05-15,PRODUCT_002,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,4
2022-05-15,PRODUCT_002,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,4
2022-05-15,PRODUCT_002,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,4
2022-05-15,PRODUCT_003,SUPPLIER_001,missing,missing,no_raw_source,2022-05-15,,0,0,same_date_product_other_provider_only,8
2022-05-15,PRODUCT_003,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,8
2022-05-15,PRODUCT_003,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,8
2022-05-15,PRODUCT_003,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,8
2022-05-15,PRODUCT_003,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,8
2022-05-15,PRODUCT_003,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,8
2022-05-15,PRODUCT_003,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,8
2022-05-15,PRODUCT_003,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,8
2022-05-15,PRODUCT_003,SUPPLIER_049,missing,missing,no_raw_source,2022-05-15,,0,0,same_date_product_other_provider_only,8
2022-05-15,PRODUCT_003,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,8
2022-05-15,PRODUCT_003,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,8
2022-05-15,PRODUCT_003,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-15,0.0,0,0,,8
2022-05-16,PRODUCT_001,SUPPLIER_001,missing,missing,no_raw_source,2022-05-16,,0,0,same_date_product_other_provider_only,4
2022-05-16,PRODUCT_001,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,4
2022-05-16,PRODUCT_001,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,4
2022-05-16,PRODUCT_001,SUPPLIER_006,missing,missing,no_raw_source,2022-05-16,,0,0,same_date_product_other_provider_only,4
2022-05-16,PRODUCT_001,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,4
2022-05-16,PRODUCT_001,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,4
2022-05-16,PRODUCT_001,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,4
2022-05-16,PRODUCT_001,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,4
2022-05-16,PRODUCT_001,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,4
2022-05-16,PRODUCT_001,SUPPLIER_049,missing,missing,no_raw_source,2022-05-16,,0,0,same_date_product_other_provider_only,4
2022-05-16,PRODUCT_001,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,4
2022-05-16,PRODUCT_001,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,4
2022-05-16,PRODUCT_001,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,4
2022-05-16,PRODUCT_002,SUPPLIER_001,missing,missing,no_raw_source,2022-05-16,,0,0,same_date_product_other_provider_only,9
2022-05-16,PRODUCT_002,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,9
2022-05-16,PRODUCT_002,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,9
2022-05-16,PRODUCT_002,SUPPLIER_006,missing,missing,no_raw_source,2022-05-16,,0,0,same_date_product_other_provider_only,9
2022-05-16,PRODUCT_002,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,9
2022-05-16,PRODUCT_002,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,9
2022-05-16,PRODUCT_002,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,9
2022-05-16,PRODUCT_002,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,9
2022-05-16,PRODUCT_002,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,9
2022-05-16,PRODUCT_002,SUPPLIER_049,missing,missing,no_raw_source,2022-05-16,,0,0,same_date_product_other_provider_only,9
2022-05-16,PRODUCT_002,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,9
2022-05-16,PRODUCT_002,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,9
2022-05-16,PRODUCT_002,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,9
2022-05-16,PRODUCT_003,SUPPLIER_001,missing,missing,no_raw_source,2022-05-16,,0,0,same_date_product_other_provider_only,11
2022-05-16,PRODUCT_003,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,11
2022-05-16,PRODUCT_003,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,11
2022-05-16,PRODUCT_003,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,11
2022-05-16,PRODUCT_003,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,11
2022-05-16,PRODUCT_003,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,11
2022-05-16,PRODUCT_003,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,11
2022-05-16,PRODUCT_003,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,11
2022-05-16,PRODUCT_003,SUPPLIER_049,missing,missing,no_raw_source,2022-05-16,,0,0,same_date_product_other_provider_only,11
2022-05-16,PRODUCT_003,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,11
2022-05-16,PRODUCT_003,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,11
2022-05-16,PRODUCT_003,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-16,0.0,0,0,,11
2022-05-17,PRODUCT_001,SUPPLIER_001,missing,missing,no_raw_source,2022-05-17,,0,0,same_date_product_other_provider_only,2
2022-05-17,PRODUCT_001,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,2
2022-05-17,PRODUCT_001,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,2
2022-05-17,PRODUCT_001,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,2
2022-05-17,PRODUCT_001,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,2
2022-05-17,PRODUCT_001,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,2
2022-05-17,PRODUCT_001,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,2
2022-05-17,PRODUCT_001,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,2
2022-05-17,PRODUCT_001,SUPPLIER_049,missing,missing,no_raw_source,2022-05-17,,0,0,same_date_product_other_provider_only,2
2022-05-17,PRODUCT_001,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,2
2022-05-17,PRODUCT_001,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,2
2022-05-17,PRODUCT_001,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,2
2022-05-17,PRODUCT_002,SUPPLIER_001,missing,missing,no_raw_source,2022-05-17,,0,0,same_date_product_other_provider_only,14
2022-05-17,PRODUCT_002,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,14
2022-05-17,PRODUCT_002,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,14
2022-05-17,PRODUCT_002,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,14
2022-05-17,PRODUCT_002,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,14
2022-05-17,PRODUCT_002,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,14
2022-05-17,PRODUCT_002,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,14
2022-05-17,PRODUCT_002,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,14
2022-05-17,PRODUCT_002,SUPPLIER_049,missing,missing,no_raw_source,2022-05-17,,0,0,same_date_product_other_provider_only,14
2022-05-17,PRODUCT_002,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,14
2022-05-17,PRODUCT_002,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,14
2022-05-17,PRODUCT_002,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,14
2022-05-17,PRODUCT_003,SUPPLIER_001,missing,missing,no_raw_source,2022-05-17,,0,0,same_date_product_other_provider_only,5
2022-05-17,PRODUCT_003,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,5
2022-05-17,PRODUCT_003,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,5
2022-05-17,PRODUCT_003,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,5
2022-05-17,PRODUCT_003,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,5
2022-05-17,PRODUCT_003,SUPPLIER_018,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,5
2022-05-17,PRODUCT_003,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,5
2022-05-17,PRODUCT_003,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,5
2022-05-17,PRODUCT_003,SUPPLIER_049,missing,missing,no_raw_source,2022-05-17,,0,0,same_date_product_other_provider_only,5
2022-05-17,PRODUCT_003,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,5
2022-05-17,PRODUCT_003,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,5
2022-05-17,PRODUCT_003,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-17,0.0,0,0,,5
2022-05-18,PRODUCT_001,SUPPLIER_001,missing,missing,no_raw_source,2022-05-18,,0,0,same_date_product_other_provider_only,3
2022-05-18,PRODUCT_001,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,3
2022-05-18,PRODUCT_001,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,3
2022-05-18,PRODUCT_001,SUPPLIER_006,missing,missing,no_raw_source,2022-05-18,,0,0,same_date_product_other_provider_only,3
2022-05-18,PRODUCT_001,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,3
2022-05-18,PRODUCT_001,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,3
2022-05-18,PRODUCT_001,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,3
2022-05-18,PRODUCT_001,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,3
2022-05-18,PRODUCT_001,SUPPLIER_049,missing,missing,no_raw_source,2022-05-18,,0,0,same_date_product_other_provider_only,3
2022-05-18,PRODUCT_001,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,3
2022-05-18,PRODUCT_001,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,3
2022-05-18,PRODUCT_001,SUPPLIER_054,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,3
2022-05-18,PRODUCT_002,SUPPLIER_001,missing,missing,no_raw_source,2022-05-18,,0,0,same_date_product_other_provider_only,9
2022-05-18,PRODUCT_002,SUPPLIER_003,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,9
2022-05-18,PRODUCT_002,SUPPLIER_004,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,9
2022-05-18,PRODUCT_002,SUPPLIER_006,missing,missing,no_raw_source,2022-05-18,,0,0,same_date_product_other_provider_only,9
2022-05-18,PRODUCT_002,SUPPLIER_009,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,9
2022-05-18,PRODUCT_002,SUPPLIER_013,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,9
2022-05-18,PRODUCT_002,SUPPLIER_020,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,9
2022-05-18,PRODUCT_002,SUPPLIER_033,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,9
2022-05-18,PRODUCT_002,SUPPLIER_049,missing,missing,no_raw_source,2022-05-18,,0,0,same_date_product_other_provider_only,9
2022-05-18,PRODUCT_002,SUPPLIER_050,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,9
2022-05-18,PRODUCT_002,SUPPLIER_053,raw_explicit,raw_explicit,exact_raw_match,2022-05-18,0.0,0,0,,9
