fecha_raw,source_file
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-24,SOURCE_95C042C55823
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-26,SOURCE_7F8167CC1AA3
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-27,SOURCE_FBA3C08C5B87
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-30,SOURCE_1F66B95AAF3F
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-05-31,SOURCE_DE3D549EB705
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-01,SOURCE_E7581200B0ED
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-02,SOURCE_9D6CABCA6DD4
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-03,SOURCE_E1DE994F438B
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-06,SOURCE_57BF2FAE8D0E
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-07,SOURCE_E1639B008EB3
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-08,SOURCE_15D9FE2CDF84
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-09,SOURCE_2453FFBA540D
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-10,SOURCE_F00A47B5CB30
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-13,SOURCE_201FD040CDC6
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-10,SOURCE_FE015992FD99
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-15,SOURCE_DC4C1F975B32
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-16,SOURCE_0C0C19347383
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-17,SOURCE_F566597215C8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-20,SOURCE_7625EFCF35D8
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-21,SOURCE_ACF113D78838
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
2020-06-22,SOURCE_2E377ADC36DF
